LATITUDE,LONGITUDE,FIRE_SIZE,NWCG_GENERAL_CAUSE,NWCG_CAUSE_CLASSIFICATION,FIRE_YEAR,DISCOVERY_DOY,cause_binary,fire_size_log,t_param,s_param,dist_to_lake_km,cluster_basin_opt,cluster_basin_std,cluster_basin_eq,cluster_near_std,cluster_near_eq,cluster_near_opt
38.95972222,-119.91444444,0.1,Natural,Natural,2014,202,0,0.09531017980432487,0.846900754562909,0.7749586259519071,3.094230999180764,0,0,0,0.0,0.0,0.0
38.92861111,-119.93444444,0.1,Natural,Natural,2014,201,0,0.09531017980432487,0.8531415928542564,0.7851356332122614,3.2946875984605857,0,0,0,0.0,0.0,0.0
39.01194444,-119.92638889,0.04,Natural,Natural,2014,202,0,0.039220713153281295,0.7922887368797159,0.7204863970045803,1.9600597061223635,0,0,0,0.0,0.0,0.0
39.27555556,-119.95722222,0.6,Recreation and ceremony,Human,2014,24,1,0.4700036292457356,0.4290365343131963,0.42642166686399474,3.385807091367232,1,1,1,1.0,1.0,1.0
39.095,-120.21277778,0.1,Natural,Natural,2014,210,0,0.09531017980432487,0.1207314278925381,0.13064543231517473,4.249380365090168,2,2,2,2.0,2.0,2.0
39.29166667,-119.90333333,0.1,Recreation and ceremony,Human,2014,168,1,0.09531017980432487,0.44805646673098626,0.4596387377591576,7.070926850258591,1,1,1,,,
39.14416667,-120.19083333,0.1,Recreation and ceremony,Human,2014,180,1,0.09531017980432487,0.16601347412292197,0.15935649849613898,3.2225766183390587,2,2,2,2.0,2.0,2.0
39.06694444,-120.17333333,0.1,Recreation and ceremony,Human,2014,200,1,0.09531017980432487,0.11416608859505373,0.11334876868524263,2.03325487863407,2,2,2,2.0,2.0,2.0
39.27916667,-119.96027778,0.1,Recreation and ceremony,Human,2014,25,1,0.09531017980432487,0.4283136040944857,0.42572426901430543,3.654964875538591,1,1,1,1.0,1.0,1.0
39.21888889,-120.13805556,0.1,Recreation and ceremony,Human,2014,197,1,0.09531017980432487,0.22935787287260728,0.22105995675372853,4.353963013826885,2,2,2,2.0,2.0,2.0
39.2290669,-119.8977692,0.1,Natural,Natural,2014,183,0,0.09531017980432487,0.46377873408420245,0.47543128920496713,2.7981583659428835,1,1,1,1.0,1.0,1.0
39.16379471,-119.9262871,0.01,Natural,Natural,2014,200,0,0.009950330853168083,0.5389364648676046,0.5379080634854679,0.5169002028446054,1,1,1,1.0,1.0,1.0
39.191189,-120.104544,0.01,Power generation/transmission/distribution,Human,2014,18,1,0.009950330853168083,0.24720756553448953,0.24173960049831106,0.7760126908312408,2,2,2,2.0,2.0,2.0
39.230721,-120.013329,1.0,Misuse of fire by a minor,Human,2014,162,1,0.6931471805599453,0.3523534371183911,0.361827317529563,0.2390159086154216,1,1,1,1.0,1.0,1.0
39.190683,-120.104583,0.1,Power generation/transmission/distribution,Human,2014,18,1,0.09531017980432487,0.2471908940855204,0.24168747639386687,0.7201886098395127,2,2,2,2.0,2.0,2.0
38.985,-120.0925,0.1,Recreation and ceremony,Human,2014,164,1,0.09531017980432487,0.9748111695725815,0.9833077616204648,0.10323446966036263,3,3,3,3.0,3.0,3.0
39.11194444,-119.90111111,0.1,Natural,Natural,2015,178,0,0.09531017980432487,0.6725770795675187,0.6299496219177606,4.057606443103882,0,1,0,0.0,0.0,0.0
38.93333333,-120.03305556,0.1,Recreation and ceremony,Human,2015,186,1,0.09531017980432487,0.8680762356069754,0.8497114432528545,0.39882704236820193,3,3,3,3.0,3.0,3.0
39.25972222,-120.00805556,0.25,Natural,Natural,2015,178,0,0.22314355131420976,0.41537024783436904,0.40719773048133173,1.731343730283041,1,1,1,1.0,1.0,1.0
39.05555556,-119.92694444,0.1,Natural,Natural,2015,178,0,0.09531017980432487,0.720707628523671,0.6664348710508149,1.5798577905990612,0,0,0,0.0,0.0,0.0
39.13777778,-119.91444444,0.25,Natural,Natural,2015,178,0,0.22314355131420976,0.5633765892992009,0.5530236429005877,1.9710254317102258,1,1,1,1.0,1.0,1.0
39.09222222,-120.215,0.1,Recreation and ceremony,Human,2015,297,1,0.09531017980432487,0.12061146941064393,0.1305058096966419,4.471858214009919,2,2,2,2.0,2.0,2.0
38.935,-120.0325,0.07,Arson/incendiarism,Human,2015,209,1,0.06765864847381481,0.8686188432196508,0.8502407195090651,0.23256258549258524,3,3,3,3.0,3.0,3.0
38.92861111,-120.02861111,0.1,Arson/incendiarism,Human,2015,227,1,0.09531017980432487,0.8669501351214857,0.8483919356712356,0.832620261375671,3,3,3,3.0,3.0,3.0
39.22444444,-120.13666667,0.1,Recreation and ceremony,Human,2015,234,1,0.09531017980432487,0.2294272495410936,0.22108046097491388,4.938511696871604,2,2,2,2.0,2.0,2.0
39.22388889,-120.1375,0.1,Equipment and vehicle use,Human,2015,234,1,0.09531017980432487,0.22940410242673212,0.22107370696968823,4.889715915694927,2,2,2,2.0,2.0,2.0
39.14888889,-119.93222222,0.1,Recreation and ceremony,Human,2015,226,1,0.09531017980432487,0.5623715322673926,0.5525537365232978,0.020952936448328897,1,1,1,1.0,1.0,1.0
38.85305556,-120.11111111,0.1,Recreation and ceremony,Human,2015,261,1,0.09531017980432487,0.9263184264378992,0.9343496056203853,10.698892649355924,3,3,3,,,
38.88388889,-120.01361111,0.1,Natural,Natural,2015,191,0,0.09531017980432487,0.8656578405217521,0.842764396237492,5.954607582398656,3,3,3,,,
38.91416667,-119.98194444,0.25,Smoking,Human,2015,271,1,0.22314355131420976,0.862951508385168,0.812872987046982,3.244284770638921,0,0,0,0.0,0.0,0.0
38.85055556,-119.99861111,0.1,Debris and open burning,Human,2015,118,1,0.09531017980432487,0.8648346233574905,0.8352387014456788,9.856621141151086,3,3,3,,,
38.93972222,-119.95444444,0.25,Smoking,Human,2015,282,1,0.22314355131420976,0.8548454448463657,0.7891417230298067,1.2720473197177187,0,0,0,0.0,0.0,0.0
39.02555556,-119.94416667,0.1,Recreation and ceremony,Human,2015,177,1,0.09531017980432487,0.7617231751637691,0.6990934340056716,0.414733439301575,0,0,0,0.0,0.0,0.0
38.91027778,-120.04916667,0.1,Natural,Natural,2015,114,0,0.09531017980432487,0.8714630016479363,0.8612764196399952,3.350054823809761,3,3,3,3.0,3.0,3.0
39.24666667,-120.02527778,0.1,Smoking,Human,2015,240,1,0.09531017980432487,0.34730611696656416,0.3505387076607199,1.1607526699543684,1,1,1,1.0,1.0,1.0
39.04,-120.12944444,0.1,Natural,Natural,2015,203,0,0.09531017980432487,0.052785023176116316,0.04814216789337551,0.6609104484263247,2,2,2,2.0,2.0,2.0
38.85361111,-120.03083333,0.01,Recreation and ceremony,Human,2015,4,1,0.009950330853168083,0.8671919875412523,0.848823270507884,9.155251241346205,3,3,3,,,
38.9,-120.00527778,0.25,Recreation and ceremony,Human,2015,229,1,0.22314355131420976,0.8647084375829086,0.8338637936873012,4.351377887400704,3,3,3,3.0,3.0,3.0
38.87805556,-120.07777778,0.5,Debris and open burning,Human,2015,289,1,0.4054651081081644,0.8817573084154676,0.8781445784610652,7.1748458004173745,3,3,3,,,
39.125,-120.16472222,0.1,Debris and open burning,Human,2015,291,1,0.09531017980432487,0.1639202756414071,0.1574335056836798,0.29633832916519964,2,2,2,2.0,2.0,2.0
39.01111111,-119.94916667,0.1,Smoking,Human,2015,146,1,0.09531017980432487,0.790535431882139,0.7186072050637731,0.0046576528157774725,0,0,0,0.0,0.0,0.0
38.85555556,-120.01583333,0.25,Recreation and ceremony,Human,2015,247,1,0.22314355131420976,0.8664231184589264,0.8468880884916703,9.019169065982092,3,3,3,,,
39.09138889,-119.90583333,0.01,Recreation and ceremony,Human,2015,199,1,0.009950330853168083,0.6768725078500768,0.633533116984557,2.968152770643193,0,0,0,0.0,0.0,0.0
38.94388889,-120.09972222,0.1,Recreation and ceremony,Human,2015,90,1,0.09531017980432487,0.9224351479756266,0.9306424646851301,0.6027758208496015,3,3,3,3.0,3.0,3.0
38.98333333,-120.11916667,0.1,Natural,Natural,2015,203,0,0.09531017980432487,0.002379835335106329,0.006904844009249372,2.4894579981346174,3,3,3,3.0,3.0,3.0
38.94972222,-120.11527778,0.1,Recreation and ceremony,Human,2015,269,1,0.09531017980432487,0.9336298645242499,0.9385737648438507,0.8397523126367157,3,3,3,3.0,3.0,3.0
39.22855,-120.01235,0.01,Natural,Natural,2015,178,0,0.009950330853168083,0.3531343530510991,0.36373657243985447,0.20895317178814804,1,1,1,1.0,1.0,1.0
39.192224,-120.099779,0.01,Arson/incendiarism,Human,2015,213,1,0.009950330853168083,0.26506445231413983,0.2593612761557821,0.33262638675203254,2,2,2,2.0,2.0,2.0
39.062133,-120.1354,0.1,Arson/incendiarism,Human,2015,224,1,0.09531017980432487,0.1003533099856201,0.09302185428586403,0.7986131056681577,2,2,2,2.0,2.0,2.0
39.242288,-120.059359,0.01,Debris and open burning,Human,2015,332,1,0.009950330853168083,0.3200877993374783,0.32302808241855535,0.39724389044776354,1,1,1,1.0,1.0,1.0
39.1887,-120.129217,1.0,Recreation and ceremony,Human,2014,180,1,0.6931471805599453,0.2294535978635565,0.22108801109251558,0.9184294079797481,2,2,2,2.0,2.0,2.0
38.879361,-119.989583,0.1,Equipment and vehicle use,Human,2015,159,1,0.09531017980432487,0.8638730269863878,0.8239612739251664,6.887760422251724,0,0,0,,,
39.240118,-120.026939,0.1,Misuse of fire by a minor,Human,2014,229,1,0.09531017980432487,0.3469959290554903,0.34976994742341105,0.42084717351064393,1,1,1,1.0,1.0,1.0
39.14416667,-120.19111111,0.01,Recreation and ceremony,Human,2016,152,1,0.009950330853168083,0.16600261033397148,0.15934771818277912,3.24242217086007,2,2,2,2.0,2.0,2.0
38.94277778,-120.06888889,0.1,Smoking,Human,2016,194,1,0.09531017980432487,0.884668194091533,0.885037402556272,0.10212037730833333,3,3,3,3.0,3.0,3.0
39.09944444,-120.20888889,0.1,Recreation and ceremony,Human,2016,186,1,0.09531017980432487,0.12092240598479634,0.13084515913477837,3.9046078944056792,2,2,2,2.0,2.0,2.0
39.21444444,-120.15833333,0.1,Recreation and ceremony,Human,2016,187,1,0.09531017980432487,0.2284635055981709,0.22063474963709628,4.614773518514986,2,2,2,2.0,2.0,2.0
39.25277778,-120.07472222,0.1,Recreation and ceremony,Human,2016,190,1,0.09531017980432487,0.3131458194390339,0.31415047151520176,1.9541604156678394,1,1,1,1.0,1.0,1.0
39.25861111,-120.01055556,0.01,Recreation and ceremony,Human,2016,234,1,0.009950330853168083,0.4112896441766404,0.4050584800683928,1.8436785383584304,1,1,1,1.0,1.0,1.0
39.09194444,-120.24277778,0.1,Recreation and ceremony,Human,2016,196,1,0.09531017980432487,0.12068993945578474,0.13059846253869475,6.8781030712672,2,2,2,,,
38.92583333,-120.13166667,0.5,Recreation and ceremony,Human,2016,202,1,0.4054651081081644,0.9275677714393227,0.9346525589086822,3.5155931218042555,3,3,3,3.0,3.0,3.0
39.06555556,-119.94361111,0.1,Recreation and ceremony,Human,2016,216,1,0.09531017980432487,0.7142921671339185,0.661179919000967,0.07893115945739289,0,0,0,0.0,0.0,0.0
38.93583333,-120.03527778,0.1,Smoking,Human,2016,200,1,0.09531017980432487,0.8699082355391711,0.8534106035898326,0.2704442417212905,3,3,3,3.0,3.0,3.0
39.25277778,-120.07444444,0.1,Recreation and ceremony,Human,2016,197,1,0.09531017980432487,0.31317895149260283,0.31417410902937315,1.9468000404208152,1,1,1,1.0,1.0,1.0
39.11166667,-120.18722222,0.25,Recreation and ceremony,Human,2016,192,1,0.22314355131420976,0.12171500571132234,0.13147438743504308,2.4963629539590273,2,2,2,2.0,2.0,2.0
39.24944444,-120.0075,0.01,Recreation and ceremony,Human,2016,251,1,0.009950330853168083,0.4092798620782815,0.40317269616853113,1.017399063435288,1,1,1,1.0,1.0,1.0
38.98055556,-119.9425,0.01,Arson/incendiarism,Human,2016,160,1,0.009950330853168083,0.8390533670585602,0.7635449801828726,0.923634893794699,0,0,0,0.0,0.0,0.0
38.98055556,-119.9425,0.01,Arson/incendiarism,Human,2016,160,1,0.009950330853168083,0.8390533670585602,0.7635449801828726,0.923634893794699,0,0,0,0.0,0.0,0.0
39.16888889,-120.16055556,0.1,Recreation and ceremony,Human,2016,158,1,0.09531017980432487,0.2144642538021383,0.20372526211831105,1.515301624100596,2,2,2,2.0,2.0,2.0
39.25361111,-120.02916667,0.1,Fireworks,Human,2016,226,1,0.09531017980432487,0.3459583722022055,0.3470082060519897,1.8891220956477606,1,1,1,1.0,1.0,1.0
38.95277778,-119.93888889,0.1,Arson/incendiarism,Human,2016,268,1,0.09531017980432487,0.8493730690092226,0.7784495570688152,1.2755444676348149,0,0,0,0.0,0.0,0.0
38.97861111,-119.94333333,0.01,Recreation and ceremony,Human,2016,163,1,0.009950330853168083,0.8396104274973232,0.7646162873486213,0.7846927813658556,0,0,0,0.0,0.0,0.0
38.94972222,-119.93805556,0.1,Recreation and ceremony,Human,2016,171,1,0.09531017980432487,0.8500297899592587,0.7794132621056501,1.5117054435608057,0,0,0,0.0,0.0,0.0
38.90583333,-120.01555556,0.1,Recreation and ceremony,Human,2016,177,1,0.09531017980432487,0.8654817898057983,0.8414080268499929,3.5286784457123623,3,3,3,3.0,3.0,3.0
38.93888889,-119.97694444,0.1,Recreation and ceremony,Human,2016,184,1,0.09531017980432487,0.8622083380034642,0.805275146879195,0.6517598229793412,0,0,0,0.0,0.0,0.0
38.96777778,-119.94111111,0.25,Arson/incendiarism,Human,2016,283,1,0.22314355131420976,0.8449459054046563,0.7717859304720371,0.7544826909361809,0,0,0,0.0,0.0,0.0
38.91833333,-119.95694444,0.1,Arson/incendiarism,Human,2016,235,1,0.09531017980432487,0.8600378759753288,0.7961659830540045,3.2838175984010105,0,0,0,0.0,0.0,0.0
39.245,-120.02638889,0.2,Recreation and ceremony,Human,2016,210,1,0.18232155679395465,0.3470216986611046,0.3498351904276804,0.9651310316507699,1,1,1,1.0,1.0,1.0
38.88861111,-120.02638889,1.0,Recreation and ceremony,Human,2016,214,1,0.6931471805599453,0.866980071186993,0.8484507369021511,5.276581229563698,3,3,3,,,
38.89444444,-119.98194444,0.1,Recreation and ceremony,Human,2016,262,1,0.09531017980432487,0.8631907874246838,0.815650962811526,5.389303389532968,0,0,0,,,
39.16222222,-120.14861111,0.1,Recreation and ceremony,Human,2016,238,1,0.09531017980432487,0.21421223186815466,0.20370648669458868,0.7066897827023262,2,2,2,2.0,2.0,2.0
38.93972222,-119.95361111,0.1,Arson/incendiarism,Human,2016,279,1,0.09531017980432487,0.8546840525046568,0.7887334108048859,1.3088826555126174,0,0,0,0.0,0.0,0.0
38.93916667,-119.95305556,0.1,Arson/incendiarism,Human,2016,264,1,0.09531017980432487,0.8546374051630551,0.7886162314157477,1.3872500322150743,0,0,0,0.0,0.0,0.0
38.93194444,-119.98083333,1.0,Arson/incendiarism,Human,2016,288,1,0.6931471805599453,0.8626381457261183,0.8094439729169367,1.3322497450467075,0,0,0,0.0,0.0,0.0
38.91666667,-120.01666667,0.1,Arson/incendiarism,Human,2016,246,1,0.09531017980432487,0.8654140872285412,0.8408449534853296,2.3285216480438113,3,3,3,3.0,3.0,3.0
39.245,-120.02361111,0.1,Recreation and ceremony,Human,2016,282,1,0.09531017980432487,0.347839507093608,0.35178339933762076,0.9981925987219863,1,1,1,1.0,1.0,1.0
38.92666667,-119.94777778,0.1,Arson/incendiarism,Human,2016,274,1,0.09531017980432487,0.8548556680006117,0.7891678160147966,2.8323946765090944,0,0,0,0.0,0.0,0.0
38.92416667,-119.94777778,2.8,Arson/incendiarism,Human,2016,246,1,1.33500106673234,0.8550397554920562,0.7896373651506076,3.0805571917586922,0,0,0,0.0,0.0,0.0
38.92805556,-119.94805556,0.5,Arson/incendiarism,Human,2016,251,1,0.4054651081081644,0.8547917281393053,0.7890053780163131,2.6840613907184068,0,0,0,0.0,0.0,0.0
38.94888889,-120.08305556,176.0,Power generation/transmission/distribution,Human,2016,288,1,5.176149732573829,0.8927494582614119,0.894998780466482,0.5294902376355075,3,3,3,3.0,3.0,3.0
38.95055556,-119.94277778,0.1,Arson/incendiarism,Human,2016,243,1,0.09531017980432487,0.8506997289513931,0.7804717450759262,1.1100966632480065,0,0,0,0.0,0.0,0.0
38.945,-119.945,0.1,Arson/incendiarism,Human,2016,273,1,0.09531017980432487,0.8524446480195453,0.7836805084851257,1.328856059851668,0,0,0,0.0,0.0,0.0
39.11055556,-119.91111111,0.58,Recreation and ceremony,Human,2016,264,1,0.4574248470388754,0.6721679966527231,0.6294229032430247,3.236289339290839,0,1,0,0.0,0.0,0.0
39.15888889,-120.16444444,0.25,Natural,Natural,2017,232,0,0.22314355131420976,0.18948943611054653,0.1789821718226333,2.0677526781749878,2,2,2,2.0,2.0,2.0
38.90972222,-120.1225,0.2,Natural,Natural,2017,248,0,0.18232155679395465,0.9270512226237099,0.9345479123775831,4.665650445696834,3,3,3,3.0,3.0,3.0
38.89555556,-120.00861111,0.01,Recreation and ceremony,Human,2017,315,1,0.009950330853168083,0.8650212637599752,0.8371818854305573,4.774164653007162,3,3,3,3.0,3.0,3.0
38.88861111,-120.01694444,0.1,Natural,Natural,2017,255,0,0.09531017980432487,0.8659577164427071,0.8447066315710563,5.381703418700104,3,3,3,,,
39.10333333,-120.20444444,0.1,Recreation and ceremony,Human,2017,239,1,0.09531017980432487,0.12109801949254065,0.13100784675932134,3.5636300939911876,2,2,2,2.0,2.0,2.0
39.19861111,-120.16861111,0.1,Natural,Natural,2017,229,0,0.09531017980432487,0.21851904156216856,0.20650159618562217,4.027971485265716,2,2,2,2.0,2.0,2.0
39.09555556,-120.24194444,0.25,Recreation and ceremony,Human,2017,298,1,0.22314355131420976,0.12079129507307729,0.13071086906193377,6.780752150091882,2,2,2,,,
39.11722222,-120.17805556,0.1,Natural,Natural,2017,257,0,0.09531017980432487,0.16055518339702643,0.15387839636059958,1.5477410546717127,2,2,2,2.0,2.0,2.0
39.05638889,-120.17222222,0.1,Natural,Natural,2017,249,0,0.09531017980432487,0.11377938887572847,0.11325459525850326,2.8734802982126575,2,2,2,2.0,2.0,2.0
39.01805556,-119.94777778,0.01,Natural,Natural,2017,186,0,0.009950330853168083,0.7877366889336749,0.7148379110146318,0.44491505084064187,0,0,0,0.0,0.0,0.0
39.28444444,-119.93583333,0.01,Recreation and ceremony,Human,2017,190,1,0.009950330853168083,0.4437359825963088,0.44479708385496963,5.035257752175236,1,1,1,,,
39.16055556,-119.93333333,0.01,Recreation and ceremony,Human,2017,219,1,0.009950330853168083,0.5425017571065756,0.540663679585174,0.010247809877054367,1,1,1,1.0,1.0,1.0
38.92944444,-119.90527778,0.1,Smoking,Human,2017,217,1,0.09531017980432487,0.8499590079694224,0.7793064529290509,5.147404166753083,0,0,0,,,
38.93833333,-120.04305556,0.1,Recreation and ceremony,Human,2017,227,1,0.09531017980432487,0.8712917118850372,0.860324282658674,0.18356532350015162,3,3,3,3.0,3.0,3.0
39.26916667,-120.04194444,0.2,Recreation and ceremony,Human,2017,206,1,0.18232155679395465,0.33185558914651325,0.33254557680714314,3.3828436021736747,1,1,1,1.0,1.0,1.0
39.01527778,-119.93944444,0.1,Misuse of fire by a minor,Human,2017,156,1,0.09531017980432487,0.790328328686593,0.7183187654084798,0.9615897194343878,0,0,0,0.0,0.0,0.0
39.20138889,-119.97388889,0.25,Natural,Natural,2017,219,0,0.22314355131420976,0.3718424274277315,0.37731833881365184,3.1837938888507793,1,1,1,1.0,1.0,1.0
39.24833333,-120.03166667,0.01,Arson/incendiarism,Human,2017,200,1,0.009950330853168083,0.3453138451368985,0.3452754895338619,1.282362283091268,1,1,1,1.0,1.0,1.0
39.17416667,-119.92861111,0.15,Recreation and ceremony,Human,2017,351,1,0.1397619423751587,0.5257138023115361,0.5235573142174272,0.09794461259138915,1,1,1,1.0,1.0,1.0
38.9525,-119.93916667,0.25,Recreation and ceremony,Human,2017,234,1,0.22314355131420976,0.8494839795896827,0.7786081941524358,1.2693438086732038,0,0,0,0.0,0.0,0.0
38.94472222,-119.94555556,0.1,Smoking,Human,2017,182,1,0.09531017980432487,0.852591448316709,0.7839789579237231,1.3139347979834333,0,0,0,0.0,0.0,0.0
38.92027778,-120.00444444,0.5,Recreation and ceremony,Human,2017,183,1,0.4054651081081644,0.8644034942553047,0.8303769963198167,2.159544605815581,3,3,3,3.0,3.0,3.0
38.92055556,-120.04555556,0.1,Arson/incendiarism,Human,2017,95,1,0.09531017980432487,0.871167113251254,0.8596336956197002,2.161261358819765,3,3,3,3.0,3.0,3.0
38.93555556,-120.03611111,0.1,Smoking,Human,2017,162,1,0.09531017980432487,0.870064810059892,0.8540579576286702,0.32355649293852584,3,3,3,3.0,3.0,3.0
38.92722222,-120.04972222,0.01,Recreation and ceremony,Human,2017,148,1,0.009950330853168083,0.8720373735708624,0.8644034630614665,1.5176088009561113,3,3,3,3.0,3.0,3.0
38.92118,-119.92089,0.1,Natural,Natural,2017,234,0,0.09531017980432487,0.8525168485788825,0.7838269903401738,4.699423174805516,0,0,0,0.0,0.0,0.0
39.245111,-120.064861,0.1,Natural,Natural,2016,235,0,0.09531017980432487,0.3183493520297153,0.3202033680261054,0.9138572481943943,1,1,1,1.0,1.0,1.0
39.235024,-120.013382,0.1,Equipment and vehicle use,Human,2016,222,1,0.09531017980432487,0.35132769634532546,0.35922121597624007,0.4820501019149977,1,1,1,1.0,1.0,1.0
39.068279,-120.129952,0.01,Debris and open burning,Human,2016,248,1,0.009950330853168083,0.09745772033024151,0.08977071271356228,0.14447766876221832,2,2,2,2.0,2.0,2.0
39.226084,-120.007723,0.01,Debris and open burning,Human,2016,293,1,0.009950330853168083,0.35916295869210185,0.36844258558171344,0.3298627127676575,1,1,1,1.0,1.0,1.0
38.948033,-119.938617,0.5,Arson/incendiarism,Human,2016,244,1,0.4054651081081644,0.8505834349080684,0.7802816354873172,1.5719302003000302,0,0,0,0.0,0.0,0.0
38.94695,-119.9347,0.1,Arson/incendiarism,Human,2016,248,1,0.09531017980432487,0.8501799718478028,0.7796427667960814,1.926361353090587,0,0,0,0.0,0.0,0.0
39.165283,-120.143868,0.01,Misuse of fire by a minor,Human,2016,238,1,0.009950330853168083,0.21401506525568673,0.2036901804661857,0.19992663333478713,2,2,2,2.0,2.0,2.0
38.885459,-120.023116,1.0,Natural,Natural,2017,255,0,0.6931471805599453,0.8667475140215193,0.8479165948924059,5.646767607437088,3,3,3,,,
39.240843,-120.030929,0.01,Debris and open burning,Human,2017,297,1,0.009950330853168083,0.3457511768979931,0.3464455928950808,0.4623562056451536,1,1,1,1.0,1.0,1.0
39.227046,-120.008142,0.01,Debris and open burning,Human,2017,297,1,0.009950330853168083,0.3586090120804221,0.36818345161885974,0.3751853821837122,1,1,1,1.0,1.0,1.0
38.90876,-120.011461,0.01,Arson/incendiarism,Human,2017,234,1,0.009950330853168083,0.8650721211390547,0.8376908386247316,3.284318437361857,3,3,3,3.0,3.0,3.0
38.92805556,-120.14388889,0.1,Natural,Natural,2018,204,0,0.09531017980432487,0.9279621417606942,0.9347420932698818,4.154637374536743,3,3,3,3.0,3.0,3.0
39.10222222,-120.20583333,0.1,Recreation and ceremony,Human,2018,247,1,0.09531017980432487,0.12104604243529556,0.13096155909079468,3.6655689631102866,2,2,2,2.0,2.0,2.0
38.94055556,-120.05472222,0.01,Recreation and ceremony,Human,2018,159,1,0.009950330853168083,0.8776665473747709,0.8735436631609345,0.06293544432314488,3,3,3,3.0,3.0,3.0
39.105,-120.23416667,0.1,Recreation and ceremony,Human,2018,242,1,0.09531017980432487,0.12104418456339948,0.13095987897924705,6.149781260207844,2,2,2,,,
39.06722222,-120.20222222,0.1,Recreation and ceremony,Human,2018,184,1,0.09531017980432487,0.11761660131621585,0.1218211085724676,4.320941453216918,2,2,2,2.0,2.0,2.0
39.21916667,-120.13805556,0.01,Recreation and ceremony,Human,2018,173,1,0.009950330853168083,0.22935990764219488,0.22106056848255062,4.384137616905028,2,2,2,2.0,2.0,2.0
38.94388889,-119.89972222,0.1,Natural,Natural,2018,202,0,0.09531017980432487,0.8482523163671867,0.7768939383089841,4.785464057598465,0,0,0,0.0,0.0,0.0
38.965,-119.88833333,0.1,Natural,Natural,2018,146,0,0.09531017980432487,0.8460387205972042,0.773589990777352,5.334095962703753,0,0,0,,,
39.25805556,-120.01194444,0.1,Recreation and ceremony,Human,2018,172,1,0.09531017980432487,0.4109184231657508,0.40478699278173674,1.8878240347482438,1,1,1,1.0,1.0,1.0
38.9325,-119.90722222,0.1,Smoking,Human,2018,190,1,0.09531017980432487,0.8497342160905381,0.7789790749044063,4.814404087345972,0,0,0,0.0,0.0,0.0
38.95055556,-119.94,0.1,Recreation and ceremony,Human,2018,307,1,0.09531017980432487,0.8501416784687257,0.779583885376124,1.3175569188475416,0,0,0,0.0,0.0,0.0
39.00833333,-119.9475,0.1,Equipment and vehicle use,Human,2018,236,1,0.09531017980432487,0.7929081097476398,0.7209537929173928,0.091826000891123,0,0,0,0.0,0.0,0.0
38.89555556,-120.0375,0.1,Power generation/transmission/distribution,Human,2018,213,1,0.09531017980432487,0.8674730245720492,0.8491846205229315,4.549184881561088,3,3,3,3.0,3.0,3.0
38.97722222,-119.94083333,0.01,Arson/incendiarism,Human,2018,211,1,0.009950330853168083,0.8404967225670801,0.7659843994321867,0.9466469176058216,0,0,0,0.0,0.0,0.0
38.95111111,-119.93833333,0.1,Recreation and ceremony,Human,2018,91,1,0.09531017980432487,0.8497174637841206,0.7789474070279979,1.410119188936337,0,0,0,0.0,0.0,0.0
38.92472222,-120.0825,0.1,Power generation/transmission/distribution,Human,2018,255,1,0.09531017980432487,0.8867126864787302,0.8884093231428316,2.436538486276085,3,3,3,3.0,3.0,3.0
38.97611111,-119.94027778,0.01,Misuse of fire by a minor,Human,2018,254,1,0.009950330853168083,0.8410108734043645,0.7666410209044479,0.9589849528762414,0,0,0,0.0,0.0,0.0
39.26305556,-120.04583333,0.1,Recreation and ceremony,Human,2018,246,1,0.09531017980432487,0.33166543340828963,0.33245693769694534,2.6754323744251898,1,1,1,1.0,1.0,1.0
39.27638889,-119.97583333,0.1,Natural,Natural,2018,193,0,0.09531017980432487,0.4258689498471853,0.4237339648047321,3.110512596196882,1,1,1,1.0,1.0,1.0
39.26277778,-119.91666667,0.01,Recreation and ceremony,Human,2018,123,1,0.009950330853168083,0.448587962247076,0.4606472216447089,3.6932680841416046,1,1,1,1.0,1.0,1.0
38.93361111,-120.04972222,0.01,Smoking,Human,2018,159,1,0.009950330853168083,0.8722037512245326,0.8652629924289066,0.8202367034830785,3,3,3,3.0,3.0,3.0
39.06444444,-119.92583333,0.6,Natural,Natural,2018,161,0,0.4700036292457356,0.7111390271112074,0.6581495886170948,1.4722406403496946,0,0,0,0.0,0.0,0.0
39.18859,-119.91359,323.0,Natural,Natural,2018,202,0,5.780743515792329,0.5163992633450686,0.5090606078472156,1.2465557975819224,1,1,1,1.0,1.0,1.0
38.867172,-120.03616,0.1,Equipment and vehicle use,Human,2018,255,1,0.09531017980432487,0.8673400445465174,0.8490305697537532,7.670255375942532,3,3,3,,,
39.243617,-120.032962,0.01,Debris and open burning,Human,2018,264,1,0.009950330853168083,0.3450234206728956,0.3445240130935671,0.7487253051998815,1,1,1,1.0,1.0,1.0
38.912003,-120.003793,0.1,Arson/incendiarism,Human,2018,198,1,0.09531017980432487,0.8644562154628138,0.8309940131596334,3.072203058473406,3,3,3,3.0,3.0,3.0
38.893945,-119.998379,0.5,Power generation/transmission/distribution,Human,2005,288,1,0.4054651081081644,0.8642945247467018,0.829086247680827,5.137651273725128,3,3,3,,,
38.941447,-119.963495,0.1,Equipment and vehicle use,Human,2006,328,1,0.09531017980432487,0.8597622468233405,0.7960023611532729,0.6776278984206803,0,0,0,0.0,0.0,0.0
